gene,mean_AD,mean_Control,log2FC,t_stat,p_value,p_adj
PACSIN1,10.673382309420813,10.933518243833298,-0.26013593441248517,-1.6187673094075408,0.12583911904927628,0.21511082268271337
PLEKHB1,9.237350104289115,10.006168659319032,-0.7688185550299167,-1.594780597328958,0.12598590017526984,0.21525902311514514
SLC2A8,5.808071742785907,6.27786240543829,-0.46979066265238245,-1.5950088319402829,0.1259869053082398,0.21525902311514514
PRPF3,7.220415746112226,7.544194679446496,-0.3237789333342693,-1.6109726943963627,0.1259679255385431,0.21525902311514514
SEC23B,8.48920412586262,7.814468903725595,0.6747352221370253,1.5989691231254752,0.12618645093634182,0.2155651216625839
PHF11,8.089253359540482,8.583804390005469,-0.4945510304649865,-1.6285384612499358,0.12627307603098278,0.2156782495917788
KALRN,9.561702299507964,9.271312612478896,0.29038968702906764,1.612674512788126,0.12637072076917258,0.21581015981436566
MPLKIP,7.929309210708874,7.636068533284272,0.2932406774246026,1.597193515331924,0.12651486745117044,0.21602142849722544
AZIN1,8.85375065356555,8.31625207952296,0.5374985740425906,1.5994305795443422,0.12655037056449972,0.21604715233160957
CYBB,6.682375763380047,6.308848651642549,0.37352711173749764,1.606566915092749,0.12678251368623206,0.21640851803280464
COL5A2,7.921334281413159,8.66916649006646,-0.7478322086532998,-1.6250607885967254,0.12684615622248388,0.21648219525797177
WDR53,6.9114730869965255,6.538840690801722,0.3726323961948035,1.6005810943653604,0.1273527413967923,0.21731167543268629
ACAD9,8.41110103069806,8.684302269037882,-0.2732012383398228,-1.6072093651668686,0.12739291835050076,0.21734514846403222
PPIL6,6.545024368311999,6.847769223116426,-0.3027448548044269,-1.58793268586461,0.12754717155334516,0.21757320485564172
SDAD1,7.156711303123286,8.213594074517202,-1.0568827713939157,-1.6568978941850914,0.127629192306395,0.21767799158936776
CLASP1,9.585901389025647,9.38859914008368,0.19730224894196624,1.5835251639176902,0.1282698808009932,0.21873542667322135
ADAP1,10.338043735881467,10.903529953636346,-0.565486217754879,-1.5851403350849336,0.12842537026273224,0.21896525629795846
ZC3H8,8.461455227354161,7.782156340591242,0.6792988867629193,1.6236934992621732,0.1284578999259689,0.2189853991481079
CMPK1,8.693871457061784,8.170718622817628,0.523152834244156,1.5859254801328904,0.12852492239977154,0.21906432677974602
CDC42EP3,8.40692846901587,7.932235604596618,0.47469286441925274,1.583808515035782,0.12873900279624328,0.21939384145721227
RPL36AL,9.333744931459663,8.848916672516216,0.4848282589434465,1.5938913693628136,0.1288697246691926,0.21958121526080512
KRTAP5-AS1,7.30142984714689,7.756486016966575,-0.45505616981968444,-1.6102594115107085,0.12891843615209272,0.2196288136283275
C11orf80,7.872022066935088,7.1979069205730335,0.6741151463620545,1.5870917447820483,0.12897824216944334,0.219695294549337
DDB1,8.776433153243474,8.536307565862598,0.24012558738087542,1.60615852466695,0.12908360537278699,0.21983934145251027
TP53BP1,9.276430136581018,8.967800651712631,0.30862948486838704,1.5858374543556828,0.12911385871609987,0.21985544466621967
UBA2,8.634832259838912,8.004605475843277,0.630226783995635,1.5907323972869911,0.129218984296369,0.21998664800272127
AKAP12,10.193182696504328,9.89054037114881,0.30264232535551905,1.6089536730349914,0.12923253089555378,0.21998664800272127
MAGI1,9.478043471739031,9.28123118355803,0.19681228818100216,1.584919982306408,0.12956033196423145,0.22050914010527944
PDZRN3,7.15138346742147,7.872230696822691,-0.7208472294012216,-1.5945877207446069,0.13008609349078254,0.22136833456069901
PRDM4,8.348938305070057,7.89802501952218,0.4509132855478768,1.593867466385678,0.13014860591170732,0.22143906536176694
ABHD11,7.913265607299481,8.249665713582475,-0.3364001062829942,-1.5752949329731258,0.1302210148530695,0.22152660894943638
CALCOCO1,8.60297802993167,8.23697190855479,0.3660061213768806,1.577822918939221,0.13040284496626126,0.22178198230287446
HLA-DPA1,9.639708828467011,10.47635657203467,-0.8366477435676583,-1.5868271944478303,0.13041309261135822,0.22178198230287446
GTF3C3,7.36651713603905,7.858201874236716,-0.4916847381976659,-1.576592272156149,0.13061217320894927,0.22208481309181322
RPS6KC1,8.652455643157852,8.931256507591192,-0.2788008644333395,-1.5795725568507475,0.13068732643386133,0.2221768619704645
PPP1R14C,5.779171481578571,6.542946228470394,-0.7637747468918237,-1.5910496247074135,0.1309774706282646,0.22260357325797628
INPP5A,9.483849372003712,9.824427088402082,-0.34057771639836965,-1.6140911677322096,0.1309804394725771,0.22260357325797628
FBXO6,5.892208803417897,6.4207125020974285,-0.5285036986795317,-1.5856112629269277,0.13102734456676174,0.2226474938780322
LOC730102,6.28005880847166,6.738768761918434,-0.4587099534467747,-1.6130222592360952,0.13113127487320034,0.22278828458447458
MYLIP,10.654710655322944,10.309750324602023,0.34496033072092125,1.5710439187226142,0.1311991620308731,0.22286780360410724
GATAD1,7.250679444319795,6.84128807227279,0.40939137204700504,1.5851579856474463,0.1312371442402216,0.22289650574604475
TRDV3,5.984931935339138,6.580030240120058,-0.5950983047809197,-1.6053728841031978,0.13148968970580827,0.22325369577258258
LRIF1,6.204768755018306,5.723810624460807,0.48095813055749925,1.5834395170406794,0.13146907171071567,0.22325369577258258
NEB,5.739510409271399,6.415504994848874,-0.6759945855774747,-1.6310069378043477,0.13156443956078992,0.2233447391355565
GABARAPL1,8.789479260935934,9.409334950665222,-0.6198556897292882,-1.5706663991010483,0.1316132755494044,0.22339176875927327
DCTN2,8.99287540071309,8.802970439163706,0.1899049615493844,1.5687166475521992,0.131709613870539,0.22350672087176254
ACTR10,8.933546731556158,9.511148087692598,-0.5776013561364408,-1.5783024675261135,0.1317232873929695,0.22350672087176254
PPP6R3,7.477701651088125,7.764739563227442,-0.28703791213931673,-1.592966419398068,0.13176115163009386,0.22353508808886569
CDH13,5.4686995336019235,6.799085543605334,-1.3303860100034104,-1.580592416592374,0.13179521875038672,0.22355700536109402
SNTA1,8.489948198034586,8.020440124899501,0.4695080731350849,1.5679345456899325,0.13193290221671605,0.22375047884559623
MMP28,5.355090587631956,6.131455494378662,-0.7763649067467062,-1.6249504238928845,0.13195161149592724,0.22375047884559623
GLTSCR1,7.954733258423016,7.530463559738654,0.4242696986843626,1.5730603816314128,0.1320061781346134,0.2238071065053726
CTA-29F11.1,6.692651506309036,7.2657006985459,-0.5730491922368639,-1.5700715954850544,0.13204123235422602,0.2238306393868703
DOPEY1,8.861471427561366,9.266183992379815,-0.40471256481844975,-1.5915019688115364,0.13213820373570218,0.22395910721342116
MRPL32,8.246737664433418,8.756464408523497,-0.509726744090079,-1.57614250236895,0.13217291785684024,0.2239820318474925
SLC6A1,9.805063621654636,9.108764458710523,0.6962991629441131,1.5664124108777595,0.13225029545322498,0.22407723565251503
WDR44,7.0861713626512906,6.4201580981822834,0.6660132644690071,1.58214969627363,0.13235191271193447,0.22420813383044863
KCTD15,6.626090508589397,7.356255614943858,-0.7301651063544607,-1.6058098309560247,0.13236997098059122,0.22420813383044863
MMAA,8.183007968055025,8.5497895330922,-0.36678156503717574,-1.584510903206871,0.13269151088929815,0.22471675129938654
SNHG22,7.146238359626361,6.861173201279579,0.28506515834678225,1.5668575998761838,0.1330788133426218,0.2253365586808994
SUN1,9.909581879315521,9.562030863010381,0.3475510163051396,1.5737102843139836,0.1331686895240869,0.22538043819390371
PIGX,7.012536979843365,7.617867631638443,-0.6053306517950778,-1.5628346458016573,0.13315568712876077,0.22538043819390371
STK32A,6.515174367272449,6.143007522857757,0.37216684441469194,1.562464129637758,0.13313025058337638,0.22538043819390371
NTNG1,8.28719739249485,9.116986708996892,-0.8297893165020422,-1.607436393443991,0.1333378963303498,0.2256306870670926
SMIM11,7.527011631116953,7.924302133796487,-0.3972905026795335,-1.5732727084260774,0.13336993093712032,0.22564877399748703
ZNF330,7.526746556920581,6.817278774265281,0.7094677826552998,1.5628068041112335,0.13351605194598523,0.22583698018503529
DIRAS3,5.919421798848098,5.217264678169098,0.7021571206789998,1.5690234395648068,0.13352389803769468,0.22583698018503529
OSBPL9,8.733550776640005,8.321582306088192,0.4119684705518125,1.5976419795859909,0.13363382556891246,0.22595060302126896
NMNAT1,6.0862605295301275,5.61765232148253,0.4686082080475975,1.571182919231159,0.13362677189795527,0.22595060302126896
FBF1,8.177783162435265,8.673918606142575,-0.4961354437073098,-1.561462508467452,0.1337534339974066,0.22604491474838329
TMEM158,8.35095150561352,8.862644520620567,-0.5116930150070473,-1.5604576686556944,0.13372226893713263,0.22604491474838329
PDE7A,7.710934349139964,7.154151829678105,0.5567825194618594,1.5900814530179843,0.1337537547773283,0.22604491474838329
URM1,7.984251730808755,8.574204959551368,-0.5899532287426128,-1.5656746855993267,0.13378927095400997,0.2260687952773081
TRIM24,8.013523056018052,7.67018539968521,0.3433376563328414,1.5620956545292635,0.13384592439342405,0.2261283788976963
RAB11FIP2,9.938358906885869,9.407936410718007,0.5304224961678621,1.6179926727914964,0.1340780382585844,0.22648433084555697
KLHL8,10.21498582754151,9.8433270749476,0.371658752593909,1.5660876518840225,0.13415957811504764,0.22658222588907245
SYT1,12.128010552908018,12.717841166531493,-0.5898306136234748,-1.5593457607612613,0.1341788604735213,0.22658222588907245
ARHGAP31,6.649963308044605,7.186347015020051,-0.536383706975446,-1.5603834435095807,0.13434610055061122,0.22679217964236845
SLA,7.4522716833571945,6.875848764304545,0.5764229190526491,1.5768172432283463,0.13433037870338002,0.22679217964236845
NOXA1,8.128155816479609,8.630342701045508,-0.5021868845658997,-1.5596660108795795,0.13449687109740852,0.2270104461712766
BACH2,6.777321557181376,6.204501102521615,0.5728204546597615,1.56320861475931,0.13459504976406675,0.22713989001531762
ZNF839,7.099603807133844,7.330719935662305,-0.23111612852846086,-1.557778636628482,0.1346482250037552,0.22719335778367059
SCG5,10.500357012986353,11.047805603604742,-0.547448590618389,-1.5617894082081856,0.13469326009529187,0.22723307572092727
USP32,9.754313579055664,9.331073994211264,0.4232395848443993,1.5720383121292514,0.13486962669415445,0.22749430728959735
ATAD2,6.6155219088124735,7.152880237802715,-0.5373583289902415,-1.556042330776716,0.13500090237059065,0.2276794095340641
COL5A3,8.261155324388618,7.7880020778930685,0.47315324649554924,1.555321005659561,0.13508320485905081,0.22778187247807086
CREB1,8.65950086661978,8.296119859906906,0.3633810067128742,1.5543268243750819,0.1353311852490365,0.2281636298672352
ADPRHL2,9.020054507386714,9.388283240540298,-0.3682287331535843,-1.585395790603646,0.1353853683014628,0.22821858209452453
TBL1X,9.569649849477623,9.143723809578749,0.425926039898874,1.552779814931095,0.13542370211797744,0.2282468040639572
PCDH7,9.7708958151134,10.484764528375196,-0.713868713261796,-1.5527914722554206,0.13545175272733273,0.2282576882003243
MANSC1,9.048917223634373,8.803584787192614,0.24533243644175862,1.553975648352529,0.13547878207628616,0.22826684815562975
ZNF786,6.416668669152365,6.783674558337858,-0.36700588918549304,-1.564451297273146,0.13554603557774955,0.22834376766412598
POP4,7.910930997999962,8.162995143908885,-0.252064145908923,-1.5525992247933953,0.1358574150859914,0.22883185705449569
TRIP11,7.12185233103919,7.522982012680034,-0.4011296816408434,-1.5922831422346833,0.13605938828239128,0.22912518459661774
EIF6,7.4854539036871115,7.881786709352077,-0.3963328056649651,-1.593775034603039,0.13607491333814833,0.22912518459661774
SEL1L,8.197083795639909,7.693474969490538,0.503608826149371,1.5505899808505679,0.13624188769407564,0.2293332794289926
SNRPD1,7.276399192489913,6.693654795266628,0.5827443972232853,1.5586637094355789,0.13623978215398827,0.2293332794289926
SBNO1,9.072245491959489,8.748297012248791,0.3239484797106975,1.5493685973903466,0.13639718111240332,0.22955812793173308
UTP6,8.358116350252173,8.00519855687604,0.3529177933761325,1.5540607979804746,0.13644811051083566,0.22960728688475704
MDN1,8.516485209974176,8.236715958152576,0.27976925182159995,1.5687117493965577,0.13656517835827886,0.22976770657733023
NKAIN2,9.161522336525207,9.513404528108982,-0.35188219158377443,-1.5483697388567135,0.13663909156381546,0.2298411629442987
DUSP1,9.02271803557026,8.347104777879764,0.6756132576904967,1.5476602982740557,0.13666452819556846,0.2298411629442987
CMPK2,8.022029551372018,8.614057395422822,-0.5920278440508042,-1.5943553141614206,0.13667406586584635,0.2298411629442987
NEXN,6.517275344031416,5.721241725681741,0.796033618349675,1.5624604116834804,0.1367648901708327,0.2298947466439533
TEX10,7.859064918606366,7.444707565955198,0.4143573526511686,1.5542145228717177,0.1367699785041959,0.2298947466439533
TAF1,7.708492313115196,6.863965953767744,0.8445263593474515,1.5471866829788465,0.13677117223004656,0.2298947466439533
PER2,8.71070143964342,8.444819169753943,0.2658822698894774,1.555846799117015,0.13688519047068765,0.2300498169261747
RAB40B,9.374255387864684,8.961148957397274,0.41310643046741014,1.5583348067897136,0.1371562617528086,0.23046873994419642
RP4-773N10.4,7.473295863223802,7.189984220077195,0.2833116431466074,1.550829340715266,0.13720659836886198,0.23051668012670692
TMEM248,8.13884443072072,7.338004354408483,0.8008400763122374,1.553674461855195,0.13732278379969434,0.23067521810687572
CHMP2B,8.182752158423526,7.57788650572055,0.6048656527029754,1.544100766533476,0.1375300281985347,0.2309866425304592
SGSM2,11.405321552797094,11.760319385929714,-0.3549978331326198,-1.5503004839805006,0.13759857376990883,0.23106505533307486
RALY,7.111086755420044,7.471194474190204,-0.36010771877016,-1.5445934290771217,0.13766347500412282,0.23112680861571241
CLUH,9.628053417212111,10.03296495166593,-0.40491153445381833,-1.5450971668522488,0.13767907613784325,0.23112680861571241
ASH1L,11.037907877126125,11.321042303750223,-0.28313442662409827,-1.5610803720252886,0.13791665670359166,0.23148888186942956
ALDH1L2,6.368347286673071,6.890618334612882,-0.5222710479398112,-1.550281663953971,0.13794324415404857,0.23149675090529406
RALGDS,10.079486479791182,9.636127669937839,0.4433588098533434,1.5736926712360093,0.13812478663436606,0.23176462214474342
C17orf62,8.255479176425357,8.611923294980762,-0.35644411855540525,-1.5410783579526126,0.1383566325344189,0.23210557749330676
MPI,7.147115649390831,7.601439771309904,-0.4543241219190728,-1.563201096149216,0.13837189947619138,0.23210557749330676
WBP4,7.735738298697276,8.123169679577515,-0.38743138088023876,-1.5525508775296757,0.1385468451026731,0.2323621608091952
GRIN2B,8.030825448037406,8.51793314650269,-0.4871076984652838,-1.555385583630635,0.13861651128379424,0.23244212258581678
ANP32A,9.300689843990249,8.911277809627695,0.3894120343625538,1.5409792163503413,0.138680886213348,0.23247631591520804
LSM5,6.677991214831785,6.022704981559396,0.6552862332723892,1.5420592469387457,0.13866256589839848,0.23247631591520804
LGMN,7.507202842794419,8.056530217787884,-0.5493273749934655,-1.5514213707661009,0.1387765213236365,0.23259974740957054
SLC12A9,7.198389597104416,7.5391280524399225,-0.3407384553355062,-1.5391668318410923,0.1388444203410105,0.23267665938884305
FOSL2,7.618002960484065,6.886407291545911,0.7315956689381542,1.544652256982068,0.13889480767809684,0.23271565074990833
RASA2,10.308618238408187,10.721165618603456,-0.41254738019526904,-1.5386397184970777,0.13891171660504414,0.23271565074990833
SLC24A2,10.57986180144356,10.062451358693435,0.5174104427501245,1.53935958934153,0.13901940755407569,0.2328591597613903
ELP5,7.5987921407014625,7.853738613174865,-0.25494647247340296,-1.5485613350534155,0.13909567418603874,0.23294125080330597
MTMR4,10.060811447470405,9.59403685590528,0.4667745915651249,1.5442872965143828,0.13911248853668248,0.23294125080330597
TMEM59,8.05650320524667,8.463413355582498,-0.4069101503358272,-1.5399802016621602,0.13919697164988978,0.23304580096784683
SMARCD1,8.25178877574496,8.756241463512543,-0.5044526877675839,-1.5389558453418297,0.13938783563126583,0.23332839437183076
PIAS1,9.472624915962635,9.20475710143143,0.2678678145312059,1.5387178431797495,0.13941670439684978,0.23333976918605115
LRRC8A,10.732857038399892,11.0687186377248,-0.33586159932490744,-1.5355979316821793,0.1395733048424155,0.2335648892653434
GLRB,7.947892119646845,8.462734990278205,-0.5148428706313606,-1.5419555458073246,0.13969327232415701,0.23370905586868773
